id,text,aspects,category
2653,The menu prices are a bit expensive for what you get in quality and portion size.,"{'term': array(['menu prices', 'quality', 'portion size'], dtype=object), 'polarity': array(['negative', 'negative', 'negative'], dtype=object), 'from': array([ 4, 56, 68], dtype=int16), 'to': array([15, 63, 80], dtype=int16)}","{'category': array(['price', 'food'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object)}"
2973,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.","{'term': array(['food', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 30], dtype=int16), 'to': array([ 8, 37], dtype=int16)}","{'category': array(['food', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
365,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.","{'term': array(['food', 'busboy', 'waiter', 'cheese', 'pasta',
       'water and wine glasses', 'wine', 'meal'], dtype=object), 'polarity': array(['neutral', 'negative', 'negative', 'negative', 'negative',
       'negative', 'neutral', 'neutral'], dtype=object), 'from': array([  1,  25,  37,  55,  78,  89, 191, 138], dtype=int16), 'to': array([  5,  31,  43,  61,  83, 111, 195, 142], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
136,The takeout is great too since they give high quality tupperware as well.,"{'term': array(['takeout'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([4], dtype=int16), 'to': array([11], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2236,"The food was not fresh, the sauces were bland and very oily.","{'term': array(['food', 'sauces'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object), 'from': array([ 4, 28], dtype=int16), 'to': array([ 8, 34], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
274,"Off the beaten path, this jewel of a restaurant shines just one block away from the plethora of 6th street Indian restaurants.","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2483,Could be pricey without a prix fixe meal.,"{'term': array(['prix fixe meal'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([26], dtype=int16), 'to': array([40], dtype=int16)}","{'category': array(['price'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1096,This is definitely an  excellent date spot because of the ambiance and on the weekends the  night scene is more than alive.,"{'term': array(['ambiance', 'night scene', 'spot'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([58, 92, 38], dtype=int16), 'to': array([ 66, 103,  42], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
261,I would defiantly come back here again as one of my top choices.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2366,One of us actually liked the expresso - that's it.,"{'term': array(['expresso'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([29], dtype=int16), 'to': array([37], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
2331,Everyone was more then happy with his choices.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3275,"Again, the waitress was awesome.","{'term': array(['waitress'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([11], dtype=int16), 'to': array([19], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3232,Worth the trip from Manhattan.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1591,I loved everythig about it-especially the shows and actors.,"{'term': array(['shows', 'actors'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([42, 52], dtype=int16), 'to': array([47, 58], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
2240,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.,"{'term': array(['service', 'food', 'hot sauce', 'meals'], dtype=object), 'polarity': array(['positive', 'positive', 'positive', 'neutral'], dtype=object), 'from': array([  4,  42,  84, 109], dtype=int16), 'to': array([ 11,  46,  93, 114], dtype=int16)}","{'category': array(['food', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
799,"The food was just OK, I would never go back.","{'term': array(['food'], dtype=object), 'polarity': array(['neutral'], dtype=object), 'from': array([4], dtype=int16), 'to': array([8], dtype=int16)}","{'category': array(['food', 'anecdotes/miscellaneous'], dtype=object), 'polarity': array(['neutral', 'negative'], dtype=object)}"
2923,Zero ambiance to boot.,"{'term': array(['ambiance'], dtype=object), 'polarity': array(['negative'], dtype=object), 'from': array([5], dtype=int16), 'to': array([13], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
854,Got a little loud after 8pm when the joint got full.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2854,Scalina Fedeli reminded me why service is so integral to fine dining.,"{'term': array(['service', 'dining'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([31, 62], dtype=int16), 'to': array([38, 68], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
3392,i recommend the thai popcorn :),"{'term': array(['thai popcorn'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([16], dtype=int16), 'to': array([28], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
592,I can't wait for the nex time.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
1844,"Everything looks great, the drinks, the decor, the food, even the people.","{'term': array(['drinks', 'decor', 'food'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([28, 40, 51], dtype=int16), 'to': array([34, 45, 55], dtype=int16)}","{'category': array(['food', 'ambience'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
2859,As soon as my father lifted his pen from the check a chef appeared to usher us out.,"{'term': array(['chef', 'check'], dtype=object), 'polarity': array(['negative', 'neutral'], dtype=object), 'from': array([53, 45], dtype=int16), 'to': array([57, 50], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
2431,The parathas and kebabs are made when ordered ensuring a level of freshness that is unsurpassed.,"{'term': array(['parathas', 'kebabs'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 17], dtype=int16), 'to': array([12, 23], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2999,Great neighborhood joint.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
741,The tuna and wasabe potatoes are excellent.,"{'term': array(['tuna', 'wasabe potatoes'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([ 4, 13], dtype=int16), 'to': array([ 8, 28], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
775,The only disappointment was the coat check girls who didn't seem to know what a customer is on a realtively non-busy night (for the coat check girls).,"{'term': array(['coat check girls', 'coat check girls'], dtype=object), 'polarity': array(['negative', 'negative'], dtype=object), 'from': array([ 32, 132], dtype=int16), 'to': array([ 48, 148], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
800,My fiance took me to Scopa last week for my birthday and I couldn't believe the food.,"{'term': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([80], dtype=int16), 'to': array([84], dtype=int16)}","{'category': array(['anecdotes/miscellaneous', 'food'], dtype=object), 'polarity': array(['neutral', 'positive'], dtype=object)}"
896,Ummm...the beer was cold.,"{'term': array(['beer'], dtype=object), 'polarity': array(['positive'], dtype=object), 'from': array([11], dtype=int16), 'to': array([15], dtype=int16)}","{'category': array(['food'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
446,I take all my NYC guests to VT's.,"{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
2958,"It is sometimes a little cramped, and can get a little warm, but hello, it's NYC!","{'term': array([''], dtype=object), 'polarity': array([''], dtype=object), 'from': array([0], dtype=int16), 'to': array([0], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['conflict'], dtype=object)}"
1618,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.","{'term': array(['desserts', 'cannoli', 'after dinner drink'], dtype=object), 'polarity': array(['positive', 'positive', 'positive'], dtype=object), 'from': array([13, 42, 90], dtype=int16), 'to': array([ 21,  49, 108], dtype=int16)}","{'category': array(['food', 'service'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object)}"
2254,"Good crowd, good outdoor seating, with a hip japanese vibe.","{'term': array(['outdoor seating', 'vibe'], dtype=object), 'polarity': array(['positive', 'positive'], dtype=object), 'from': array([17, 54], dtype=int16), 'to': array([32, 58], dtype=int16)}","{'category': array(['ambience'], dtype=object), 'polarity': array(['positive'], dtype=object)}"
894,"Even with the prix fixe pricing, this restaurant is not worth it.","{'term': array(['prix fixe pricing'], dtype=object), 'polarity': array(['conflict'], dtype=object), 'from': array([14], dtype=int16), 'to': array([31], dtype=int16)}","{'category': array(['anecdotes/miscellaneous'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
1800,"We asked to be moved (which took half an hour), and then were seated in a high traffic area in the back, even though the rest of the room was practically empty.","{'term': array(['room', 'area'], dtype=object), 'polarity': array(['neutral', 'negative'], dtype=object), 'from': array([133,  87], dtype=int16), 'to': array([137,  91], dtype=int16)}","{'category': array(['service'], dtype=object), 'polarity': array(['negative'], dtype=object)}"
